Size,Sort,Times,trialNo
1250,InsertionSort,71.59709930419922,5
1250,InsertionSort,77.82387733459473,6
1250,InsertionSort,72.14498519897461,7
1250,InsertionSort,71.52175903320312,8
1250,InsertionSort,72.26896286010742,9
1250,InsertionSort,73.92001152038574,10
2500,InsertionSort,308.57181549072266,1
2500,InsertionSort,299.2711067199707,2
2500,InsertionSort,301.32389068603516,3
2500,InsertionSort,384.98997688293457,4
2500,InsertionSort,352.6570796966553,5
2500,InsertionSort,317.0192241668701,6
2500,InsertionSort,299.38364028930664,7
2500,InsertionSort,299.5719909667969,8
2500,InsertionSort,308.96997451782227,9
2500,InsertionSort,334.46216583251953,10
3750,InsertionSort,691.1113262176514,1
3750,InsertionSort,678.1039237976074,2
3750,InsertionSort,684.4508647918701,3
3750,InsertionSort,666.0268306732178,4
3750,InsertionSort,662.9481315612793,5
3750,InsertionSort,672.4212169647217,6
3750,InsertionSort,671.7808246612549,7
3750,InsertionSort,676.9530773162842,8
3750,InsertionSort,658.3762168884277,9
3750,InsertionSort,661.7579460144043,10
5000,InsertionSort,1222.520112991333,1
5000,InsertionSort,1227.5052070617676,2
5000,InsertionSort,1419.4178581237793,3
5000,InsertionSort,1177.1159172058105,4
5000,InsertionSort,1198.6160278320312,5
5000,InsertionSort,1228.835105895996,6
5000,InsertionSort,1198.024034500122,7
5000,InsertionSort,1232.645034790039,8
5000,InsertionSort,1201.0209560394287,9
5000,InsertionSort,1234.0989112854004,10
6250,InsertionSort,1867.1579360961914,1
6250,InsertionSort,1993.7689304351807,2
6250,InsertionSort,1904.3159484863281,3
6250,InsertionSort,2033.8120460510254,4
6250,InsertionSort,1871.9379901885986,5
6250,InsertionSort,1860.753059387207,6
6250,InsertionSort,1882.2519779205322,7
6250,InsertionSort,2006.3958168029785,8
6250,InsertionSort,1907.7441692352295,9
6250,InsertionSort,1951.904058456421,10
7500,InsertionSort,2690.6397342681885,1
7500,InsertionSort,2729.7379970550537,2
7500,InsertionSort,2835.191011428833,3
7500,InsertionSort,2801.9931316375732,4
7500,InsertionSort,2722.5489616394043,5
7500,InsertionSort,2679.3460845947266,6
7500,InsertionSort,2810.7399940490723,7
7500,InsertionSort,2842.3798084259033,8
7500,InsertionSort,2746.166944503784,9
7500,InsertionSort,2647.487163543701,10
8750,InsertionSort,3707.0562839508057,1
8750,InsertionSort,3879.0478706359863,2
8750,InsertionSort,3610.6510162353516,3
8750,InsertionSort,4093.541145324707,4
8750,InsertionSort,4650.423049926758,5
8750,InsertionSort,4141.207218170166,6
8750,InsertionSort,4635.051012039185,7
8750,InsertionSort,4515.061855316162,8
8750,InsertionSort,3955.5740356445312,9
8750,InsertionSort,4037.00590133667,10
10000,InsertionSort,5524.381875991821,1
10000,InsertionSort,6439.482927322388,2
10000,InsertionSort,4712.352991104126,3
10000,InsertionSort,5059.2169761657715,4
10000,InsertionSort,5758.809804916382,5
10000,InsertionSort,5230.156183242798,6
10000,InsertionSort,4620.079040527344,7
10000,InsertionSort,4615.720987319946,8
10000,InsertionSort,4635.24317741394,9
10000,InsertionSort,4821.083068847656,10
100,MergeSort,0.44798851013183594,1
100,MergeSort,0.42700767517089844,2
100,MergeSort,0.43392181396484375,3
100,MergeSort,0.4329681396484375,4
100,MergeSort,0.4649162292480469,5
100,MergeSort,0.4260540008544922,6
100,MergeSort,0.4248619079589844,7
100,MergeSort,0.42700767517089844,8
100,MergeSort,0.43702125549316406,9
100,MergeSort,0.4291534423828125,10
250,MergeSort,1.2202262878417969,1
250,MergeSort,1.2221336364746094,2
250,MergeSort,1.2230873107910156,3
250,MergeSort,1.2340545654296875,4
250,MergeSort,1.2118816375732422,5
250,MergeSort,1.2259483337402344,6
250,MergeSort,1.219034194946289,7
250,MergeSort,1.2252330780029297,8
250,MergeSort,1.2159347534179688,9
250,MergeSort,1.2111663818359375,10
500,MergeSort,2.6559829711914062,1
500,MergeSort,2.647876739501953,2
500,MergeSort,2.729177474975586,3
500,MergeSort,2.7260780334472656,4
500,MergeSort,2.680063247680664,5
500,MergeSort,2.7151107788085938,6
500,MergeSort,3.5219192504882812,7
500,MergeSort,3.2079219818115234,8
500,MergeSort,2.655029296875,9
500,MergeSort,2.7208328247070312,10
750,MergeSort,4.335165023803711,1
750,MergeSort,6.072282791137695,2
750,MergeSort,5.738973617553711,3
750,MergeSort,4.556179046630859,4
750,MergeSort,4.305839538574219,5
750,MergeSort,4.0531158447265625,6
750,MergeSort,4.305839538574219,7
750,MergeSort,4.293203353881836,8
750,MergeSort,4.456996917724609,9
750,MergeSort,4.29534912109375,10
1000,MergeSort,5.936145782470703,1
1000,MergeSort,5.972862243652344,2
1000,MergeSort,5.763053894042969,3
1000,MergeSort,6.260395050048828,4
1000,MergeSort,5.965232849121094,5
1000,MergeSort,5.916833877563477,6
1000,MergeSort,5.7849884033203125,7
1000,MergeSort,5.769968032836914,8
1000,MergeSort,5.975961685180664,9
1000,MergeSort,5.90205192565918,10
1250,MergeSort,8.056879043579102,1
1250,MergeSort,7.753849029541016,2
1250,MergeSort,7.359027862548828,3
1250,MergeSort,7.576942443847656,4
1250,MergeSort,7.678031921386719,5
1250,MergeSort,7.851123809814453,6
1250,MergeSort,7.981061935424805,7
1250,MergeSort,7.51495361328125,8
1250,MergeSort,7.683038711547852,9
1250,MergeSort,7.719755172729492,10
2500,MergeSort,17.136096954345703,1
2500,MergeSort,17.028093338012695,2
2500,MergeSort,16.91412925720215,3
2500,MergeSort,16.80612564086914,4
2500,MergeSort,17.707109451293945,5
2500,MergeSort,16.572952270507812,6
2500,MergeSort,16.946792602539062,7
2500,MergeSort,16.855955123901367,8
2500,MergeSort,16.46709442138672,9
2500,MergeSort,14.238119125366211,10
3750,MergeSort,18.357038497924805,1
3750,MergeSort,17.935752868652344,2
3750,MergeSort,18.239974975585938,3
3750,MergeSort,18.121004104614258,4
3750,MergeSort,17.90928840637207,5
3750,MergeSort,17.902135848999023,6
3750,MergeSort,18.28622817993164,7
3750,MergeSort,17.913103103637695,8
3750,MergeSort,18.002986907958984,9
3750,MergeSort,18.630027770996094,10
5000,MergeSort,25.45166015625,1
5000,MergeSort,25.014877319335938,2
5000,MergeSort,25.23493766784668,3
5000,MergeSort,25.043964385986328,4
5000,MergeSort,25.191068649291992,5
5000,MergeSort,24.88875389099121,6
5000,MergeSort,24.976253509521484,7
5000,MergeSort,25.578022003173828,8
5000,MergeSort,25.07805824279785,9
5000,MergeSort,25.211334228515625,10
6250,MergeSort,32.163143157958984,1
6250,MergeSort,32.08613395690918,2
6250,MergeSort,31.9211483001709,3
6250,MergeSort,31.80718421936035,4
6250,MergeSort,31.821727752685547,5
6250,MergeSort,31.7990779876709,6
6250,MergeSort,31.825780868530273,7
6250,MergeSort,31.848907470703125,8
6250,MergeSort,31.857967376708984,9
6250,MergeSort,32.96303749084473,10
7500,MergeSort,39.15905952453613,1
7500,MergeSort,38.88392448425293,2
7500,MergeSort,38.85698318481445,3
7500,MergeSort,38.87796401977539,4
7500,MergeSort,38.86103630065918,5
7500,MergeSort,39.14809226989746,6
7500,MergeSort,39.6428108215332,7
7500,MergeSort,39.95513916015625,8
7500,MergeSort,38.86222839355469,9
7500,MergeSort,39.33429718017578,10
8750,MergeSort,46.81992530822754,1
8750,MergeSort,47.212839126586914,2
8750,MergeSort,46.82207107543945,3
8750,MergeSort,46.495914459228516,4
8750,MergeSort,46.89311981201172,5
8750,MergeSort,48.77614974975586,6
8750,MergeSort,52.28304862976074,7
8750,MergeSort,46.39387130737305,8
8750,MergeSort,46.75412178039551,9
8750,MergeSort,47.783851623535156,10
