Size,Sort,Times,trialNo
250,BubbleSort,5.613803863525391,1
250,BubbleSort,5.411624908447266,2
250,BubbleSort,11.893033981323242,3
250,BubbleSort,8.280038833618164,4
250,BubbleSort,6.798028945922852,5
500,BubbleSort,39.19720649719238,1
500,BubbleSort,22.03083038330078,2
500,BubbleSort,23.110151290893555,3
500,BubbleSort,21.802902221679688,4
500,BubbleSort,22.60899543762207,5
1000,BubbleSort,100.9821891784668,1
1000,BubbleSort,121.29688262939453,2
1000,BubbleSort,102.46801376342773,3
1000,BubbleSort,103.60121726989746,4
1000,BubbleSort,101.45902633666992,5
250,CountingSort,0.09703636169433594,1
250,CountingSort,0.08797645568847656,2
250,CountingSort,0.17523765563964844,3
250,CountingSort,0.14519691467285156,4
250,CountingSort,0.13184547424316406,5
500,CountingSort,0.30517578125,1
500,CountingSort,0.2579689025878906,2
500,CountingSort,0.2551078796386719,3
500,CountingSort,0.2827644348144531,4
500,CountingSort,0.2689361572265625,5
1000,CountingSort,0.453948974609375,1
1000,CountingSort,0.30493736267089844,2
1000,CountingSort,0.6389617919921875,3
1000,CountingSort,0.31495094299316406,4
1000,CountingSort,0.308990478515625,5
250,insertionSort,2.6340484619140625,1
250,insertionSort,4.018068313598633,2
250,insertionSort,7.483243942260742,3
250,insertionSort,5.947113037109375,4
250,insertionSort,6.476163864135742,5
500,insertionSort,14.075994491577148,1
500,insertionSort,12.428045272827148,2
500,insertionSort,11.085987091064453,3
500,insertionSort,11.268854141235352,4
500,insertionSort,11.29293441772461,5
1000,insertionSort,47.724008560180664,1
1000,insertionSort,51.09810829162598,2
1000,insertionSort,47.6229190826416,3
1000,insertionSort,47.81389236450195,4
1000,insertionSort,48.64311218261719,5
250,mergeSort,0.9779930114746094,1
250,mergeSort,0.9191036224365234,2
250,mergeSort,0.8919239044189453,3
250,mergeSort,0.888824462890625,4
250,mergeSort,0.9031295776367188,5
500,mergeSort,3.2160282135009766,1
500,mergeSort,3.7119388580322266,2
500,mergeSort,4.184722900390625,3
500,mergeSort,4.062175750732422,4
500,mergeSort,2.3479461669921875,5
1000,mergeSort,5.4340362548828125,1
1000,mergeSort,4.907131195068359,2
1000,mergeSort,6.055116653442383,3
1000,mergeSort,4.4498443603515625,4
1000,mergeSort,4.554986953735352,5
250,quickSort,0.4589557647705078,1
250,quickSort,0.47588348388671875,2
250,quickSort,0.49996376037597656,3
250,quickSort,0.5562305450439453,4
250,quickSort,0.4627704620361328,5
500,quickSort,1.1298656463623047,1
500,quickSort,2.3429393768310547,2
500,quickSort,2.4330615997314453,3
500,quickSort,3.304004669189453,4
500,quickSort,2.9120445251464844,5
1000,quickSort,3.158092498779297,1
1000,quickSort,5.387067794799805,2
1000,quickSort,3.3118724822998047,3
1000,quickSort,3.1659603118896484,4
1000,quickSort,3.0269622802734375,5
