Size,Sort,Times,trialNo
8750,mergeSort,47.40500450134277,2
8750,mergeSort,46.87619209289551,3
8750,mergeSort,47.02591896057129,4
8750,mergeSort,46.94986343383789,5
10000,mergeSort,54.3212890625,1
10000,mergeSort,54.35609817504883,2
10000,mergeSort,54.306983947753906,3
10000,mergeSort,54.30006980895996,4
10000,mergeSort,54.40807342529297,5
100,quickSort,0.18310546875,1
100,quickSort,0.15783309936523438,2
100,quickSort,0.141143798828125,3
100,quickSort,0.14495849609375,4
100,quickSort,0.1583099365234375,5
250,quickSort,0.4239082336425781,1
250,quickSort,0.4448890686035156,2
250,quickSort,0.4200935363769531,3
250,quickSort,0.4191398620605469,4
250,quickSort,0.47087669372558594,5
500,quickSort,1.6019344329833984,1
500,quickSort,1.5943050384521484,2
500,quickSort,1.5397071838378906,3
500,quickSort,1.0800361633300781,4
500,quickSort,2.6962757110595703,5
750,quickSort,1.7919540405273438,1
750,quickSort,1.7299652099609375,2
750,quickSort,1.753091812133789,3
750,quickSort,1.8420219421386719,4
750,quickSort,1.7018318176269531,5
1000,quickSort,2.582073211669922,1
1000,quickSort,3.021717071533203,2
1000,quickSort,2.880096435546875,3
1000,quickSort,2.5238990783691406,4
1000,quickSort,2.538919448852539,5
1250,quickSort,3.2460689544677734,1
1250,quickSort,3.139972686767578,2
1250,quickSort,3.4530162811279297,3
1250,quickSort,3.5300254821777344,4
1250,quickSort,3.238201141357422,5
2500,quickSort,8.146047592163086,1
2500,quickSort,8.01706314086914,2
2500,quickSort,8.061885833740234,3
2500,quickSort,8.189916610717773,4
2500,quickSort,8.011102676391602,5
3750,quickSort,14.40286636352539,1
3750,quickSort,14.20283317565918,2
3750,quickSort,14.844894409179688,3
3750,quickSort,14.18614387512207,4
3750,quickSort,14.229059219360352,5
5000,quickSort,21.790027618408203,1
5000,quickSort,33.576011657714844,2
5000,quickSort,27.96483039855957,3
5000,quickSort,21.73900604248047,4
5000,quickSort,21.944046020507812,5
6250,quickSort,32.51218795776367,1
6250,quickSort,31.388044357299805,2
6250,quickSort,31.061887741088867,3
6250,quickSort,30.55596351623535,4
6250,quickSort,31.24690055847168,5
7500,quickSort,41.941165924072266,1
7500,quickSort,41.28003120422363,2
7500,quickSort,40.80629348754883,3
7500,quickSort,43.31517219543457,4
7500,quickSort,42.03224182128906,5
8750,quickSort,54.70395088195801,1
8750,quickSort,54.99911308288574,2
8750,quickSort,52.797794342041016,3
8750,quickSort,56.64992332458496,4
8750,quickSort,54.444074630737305,5
10000,quickSort,68.54510307312012,1
10000,quickSort,67.57307052612305,2
10000,quickSort,65.85907936096191,3
10000,quickSort,69.96321678161621,4
10000,quickSort,69.88906860351562,5
