Size,Sort,Times,trialNo
1250,mergeSort,4.363775253295898,3
1250,mergeSort,4.395961761474609,4
1250,mergeSort,4.364967346191406,5
2500,mergeSort,9.450912475585938,1
2500,mergeSort,9.379863739013672,2
2500,mergeSort,9.437084197998047,3
2500,mergeSort,9.400129318237305,4
2500,mergeSort,9.376049041748047,5
3750,mergeSort,14.733076095581055,1
3750,mergeSort,14.747142791748047,2
3750,mergeSort,14.660835266113281,3
3750,mergeSort,14.759063720703125,4
3750,mergeSort,14.660835266113281,5
5000,mergeSort,20.427942276000977,1
5000,mergeSort,20.429134368896484,2
5000,mergeSort,20.656108856201172,3
5000,mergeSort,20.328044891357422,4
5000,mergeSort,20.48206329345703,5
6250,mergeSort,28.454065322875977,1
6250,mergeSort,26.142120361328125,2
6250,mergeSort,25.97212791442871,3
6250,mergeSort,25.948047637939453,4
6250,mergeSort,25.8181095123291,5
7500,mergeSort,32.340049743652344,1
7500,mergeSort,32.20319747924805,2
7500,mergeSort,31.75497055053711,3
7500,mergeSort,31.81600570678711,4
7500,mergeSort,31.664133071899414,5
8750,mergeSort,37.889957427978516,1
8750,mergeSort,39.16001319885254,2
8750,mergeSort,38.80500793457031,3
8750,mergeSort,41.63718223571777,4
8750,mergeSort,38.449764251708984,5
10000,mergeSort,43.51997375488281,1
10000,mergeSort,43.84207725524902,2
10000,mergeSort,43.482065200805664,3
10000,mergeSort,43.86115074157715,4
10000,mergeSort,43.94817352294922,5
100,CountingSort,1.239776611328125,1
100,CountingSort,1.2500286102294922,2
100,CountingSort,1.1749267578125,3
100,CountingSort,1.3890266418457031,4
100,CountingSort,1.8761157989501953,5
250,CountingSort,1.8010139465332031,1
250,CountingSort,1.5912055969238281,2
250,CountingSort,1.3430118560791016,3
250,CountingSort,1.3058185577392578,4
250,CountingSort,1.3668537139892578,5
500,CountingSort,1.796722412109375,1
500,CountingSort,1.5799999237060547,2
500,CountingSort,1.641988754272461,3
500,CountingSort,1.363992691040039,4
500,CountingSort,1.3551712036132812,5
750,CountingSort,1.5749931335449219,1
750,CountingSort,1.4090538024902344,2
750,CountingSort,1.4121532440185547,3
750,CountingSort,1.402139663696289,4
750,CountingSort,1.402139663696289,5
1000,CountingSort,1.4858245849609375,1
1000,CountingSort,1.4858245849609375,2
1000,CountingSort,1.5249252319335938,3
1000,CountingSort,1.4729499816894531,4
1000,CountingSort,1.4729499816894531,5
1250,CountingSort,1.5437602996826172,1
1250,CountingSort,1.5840530395507812,2
1250,CountingSort,1.550912857055664,3
1250,CountingSort,1.5380382537841797,4
1250,CountingSort,1.6129016876220703,5
2500,CountingSort,1.9409656524658203,1
2500,CountingSort,1.9061565399169922,2
2500,CountingSort,2.0270347595214844,3
2500,CountingSort,1.9042491912841797,4
2500,CountingSort,1.9071102142333984,5
3750,CountingSort,2.269268035888672,1
3750,CountingSort,2.7837753295898438,2
3750,CountingSort,2.276182174682617,3
3750,CountingSort,2.279996871948242,4
3750,CountingSort,2.2652149200439453,5
5000,CountingSort,2.660989761352539,1
5000,CountingSort,2.6726722717285156,2
5000,CountingSort,2.647876739501953,3
5000,CountingSort,2.637147903442383,4
5000,CountingSort,2.663850784301758,5
6250,CountingSort,3.180980682373047,1
6250,CountingSort,3.041982650756836,2
6250,CountingSort,3.042936325073242,3
6250,CountingSort,3.0269622802734375,4
6250,CountingSort,3.017902374267578,5
7500,CountingSort,3.4019947052001953,1
7500,CountingSort,3.3910274505615234,2
7500,CountingSort,3.3957958221435547,3
7500,CountingSort,3.39508056640625,4
7500,CountingSort,3.4160614013671875,5
8750,CountingSort,3.7810802459716797,1
8750,CountingSort,3.7860870361328125,2
8750,CountingSort,3.7848949432373047,3
8750,CountingSort,3.776073455810547,4
8750,CountingSort,3.8101673126220703,5
10000,CountingSort,4.1599273681640625,1
10000,CountingSort,4.153966903686523,2
10000,CountingSort,4.1561126708984375,3
10000,CountingSort,4.169940948486328,4
10000,CountingSort,4.15492057800293,5
