Size,Sort,Times,trialNo
750,CountingSort,0.21409988403320312,9
750,CountingSort,0.21409988403320312,10
1000,CountingSort,0.28586387634277344,1
1000,CountingSort,0.28204917907714844,2
1000,CountingSort,0.28061866760253906,3
1000,CountingSort,0.2818107604980469,4
1000,CountingSort,0.2799034118652344,5
1000,CountingSort,0.32520294189453125,6
1000,CountingSort,0.32401084899902344,7
1000,CountingSort,0.3170967102050781,8
1000,CountingSort,0.2808570861816406,9
1000,CountingSort,0.2799034118652344,10
