Size,Sort,Times,trialNo
500,mergeSort,2.6590824127197266,3
500,mergeSort,3.8220882415771484,4
500,mergeSort,3.143787384033203,5
750,mergeSort,3.1599998474121094,1
750,mergeSort,2.7647018432617188,2
750,mergeSort,4.513978958129883,3
750,mergeSort,3.690958023071289,4
750,mergeSort,2.657175064086914,5
1000,mergeSort,3.7581920623779297,1
1000,mergeSort,3.695249557495117,2
1000,mergeSort,3.698110580444336,3
1000,mergeSort,3.787994384765625,4
1000,mergeSort,3.614187240600586,5
1250,mergeSort,4.867076873779297,1
1250,mergeSort,4.651069641113281,2
1250,mergeSort,4.69517707824707,3
1250,mergeSort,4.600048065185547,4
1250,mergeSort,4.64320182800293,5
2500,mergeSort,10.771989822387695,1
2500,mergeSort,11.168956756591797,2
2500,mergeSort,10.586023330688477,3
2500,mergeSort,10.243892669677734,4
2500,mergeSort,10.471343994140625,5
3750,mergeSort,16.15595817565918,1
3750,mergeSort,19.392967224121094,2
3750,mergeSort,17.114877700805664,3
3750,mergeSort,16.775131225585938,4
3750,mergeSort,16.79396629333496,5
5000,mergeSort,23.637056350708008,1
5000,mergeSort,24.83987808227539,2
5000,mergeSort,24.266958236694336,3
5000,mergeSort,22.349119186401367,4
5000,mergeSort,23.016929626464844,5
6250,mergeSort,31.183242797851562,1
6250,mergeSort,32.37485885620117,2
6250,mergeSort,30.5020809173584,3
6250,mergeSort,31.21495246887207,4
6250,mergeSort,30.762195587158203,5
7500,mergeSort,39.877891540527344,1
7500,mergeSort,39.388179779052734,2
7500,mergeSort,37.33706474304199,3
7500,mergeSort,37.54591941833496,4
7500,mergeSort,36.775827407836914,5
8750,mergeSort,45.152902603149414,1
8750,mergeSort,40.66205024719238,2
8750,mergeSort,39.00599479675293,3
8750,mergeSort,38.80023956298828,4
8750,mergeSort,38.65814208984375,5
10000,mergeSort,44.66605186462402,1
10000,mergeSort,44.853925704956055,2
10000,mergeSort,45.273780822753906,3
10000,mergeSort,44.66509819030762,4
10000,mergeSort,45.49121856689453,5
100,CountingSort,1234.1670989990234,1
100,CountingSort,1224.6100902557373,2
100,CountingSort,1235.2359294891357,3
100,CountingSort,1215.5330181121826,4
100,CountingSort,1224.9510288238525,5
250,CountingSort,1227.7638912200928,1
250,CountingSort,1255.802869796753,2
250,CountingSort,1234.5471382141113,3
250,CountingSort,1253.756046295166,4
250,CountingSort,1231.748104095459,5
500,CountingSort,1247.1539974212646,1
500,CountingSort,1237.2288703918457,2
500,CountingSort,1234.3249320983887,3
500,CountingSort,1232.004165649414,4
500,CountingSort,1236.26708984375,5
750,CountingSort,1238.2988929748535,1
750,CountingSort,1248.1389045715332,2
750,CountingSort,1224.8811721801758,3
750,CountingSort,1233.7501049041748,4
750,CountingSort,1228.7771701812744,5
1000,CountingSort,1248.7728595733643,1
1000,CountingSort,1232.4411869049072,2
1000,CountingSort,1231.2781810760498,3
1000,CountingSort,1239.6790981292725,4
1000,CountingSort,1242.6369190216064,5
1250,CountingSort,1227.621078491211,1
1250,CountingSort,1231.3590049743652,2
1250,CountingSort,1233.733892440796,3
1250,CountingSort,1241.4677143096924,4
1250,CountingSort,1248.1770515441895,5
2500,CountingSort,1245.4848289489746,1
2500,CountingSort,1241.574764251709,2
2500,CountingSort,1251.2109279632568,3
2500,CountingSort,1239.3019199371338,4
2500,CountingSort,1248.551845550537,5
3750,CountingSort,1233.0942153930664,1
3750,CountingSort,1234.0312004089355,2
3750,CountingSort,1241.0428524017334,3
3750,CountingSort,1238.6748790740967,4
3750,CountingSort,1245.406150817871,5
5000,CountingSort,1254.2908191680908,1
5000,CountingSort,1238.368034362793,2
5000,CountingSort,1262.3958587646484,3
5000,CountingSort,1232.0172786712646,4
5000,CountingSort,1234.9128723144531,5
6250,CountingSort,1241.8768405914307,1
6250,CountingSort,1222.2189903259277,2
6250,CountingSort,1245.4700469970703,3
6250,CountingSort,1231.2798500061035,4
6250,CountingSort,1237.7450466156006,5
7500,CountingSort,1235.8040809631348,1
7500,CountingSort,1236.8090152740479,2
7500,CountingSort,1281.177043914795,3
7500,CountingSort,1240.0057315826416,4
7500,CountingSort,1239.7632598876953,5
8750,CountingSort,1256.9489479064941,1
8750,CountingSort,1255.8479309082031,2
8750,CountingSort,1234.2767715454102,3
8750,CountingSort,1233.6599826812744,4
8750,CountingSort,1272.5632190704346,5
10000,CountingSort,1240.8320903778076,1
10000,CountingSort,1238.8031482696533,2
10000,CountingSort,1245.7809448242188,3
10000,CountingSort,1248.8839626312256,4
10000,CountingSort,1256.6659450531006,5
