Size,Sort,Times,trialNo
2500,BubbleSort,642.5867080688477,5
2500,BubbleSort,620.3429698944092,6
2500,BubbleSort,623.7199306488037,7
2500,BubbleSort,624.5996952056885,8
2500,BubbleSort,650.5210399627686,9
2500,BubbleSort,693.6299800872803,10
3750,BubbleSort,1510.1089477539062,1
3750,BubbleSort,1425.4813194274902,2
3750,BubbleSort,1453.1679153442383,3
3750,BubbleSort,1538.9299392700195,4
3750,BubbleSort,1441.22314453125,5
3750,BubbleSort,1412.9149913787842,6
3750,BubbleSort,1481.7309379577637,7
3750,BubbleSort,1460.2198600769043,8
3750,BubbleSort,1550.7619380950928,9
3750,BubbleSort,1493.9851760864258,10
5000,BubbleSort,2800.1251220703125,1
5000,BubbleSort,2675.992965698242,2
5000,BubbleSort,2666.315793991089,3
5000,BubbleSort,2660.543918609619,4
5000,BubbleSort,2529.085874557495,5
5000,BubbleSort,2498.893976211548,6
5000,BubbleSort,2494.1489696502686,7
5000,BubbleSort,2495.9139823913574,8
5000,BubbleSort,2519.6897983551025,9
5000,BubbleSort,2515.8848762512207,10
6250,BubbleSort,3922.405004501343,1
6250,BubbleSort,3926.780939102173,2
6250,BubbleSort,3930.2380084991455,3
6250,BubbleSort,3963.904619216919,4
6250,BubbleSort,4073.6539363861084,5
6250,BubbleSort,3939.0721321105957,6
6250,BubbleSort,3929.14080619812,7
6250,BubbleSort,3938.026189804077,8
6250,BubbleSort,3939.105987548828,9
6250,BubbleSort,3924.722194671631,10
7500,BubbleSort,5646.759986877441,1
7500,BubbleSort,5655.436992645264,2
7500,BubbleSort,5624.720096588135,3
7500,BubbleSort,5657.487154006958,4
7500,BubbleSort,5678.944110870361,5
7500,BubbleSort,5662.288188934326,6
7500,BubbleSort,5650.073051452637,7
7500,BubbleSort,5746.905088424683,8
7500,BubbleSort,5686.226844787598,9
7500,BubbleSort,5644.507884979248,10
8750,BubbleSort,7700.622081756592,1
8750,BubbleSort,7769.010066986084,2
8750,BubbleSort,7828.712940216064,3
8750,BubbleSort,7734.8339557647705,4
8750,BubbleSort,7670.120000839233,5
8750,BubbleSort,7828.5839557647705,6
8750,BubbleSort,8073.014974594116,7
8750,BubbleSort,8098.688125610352,8
8750,BubbleSort,8649.3399143219,9
8750,BubbleSort,8470.380783081055,10
10000,BubbleSort,10328.877925872803,1
10000,BubbleSort,10447.03197479248,2
10000,BubbleSort,10963.726282119751,3
10000,BubbleSort,10506.412029266357,4
10000,BubbleSort,10158.815860748291,5
10000,BubbleSort,10119.892835617065,6
