Size,Sort,Times,trialNo
100,quickSort,0.17023086547851562,8
100,quickSort,0.1678466796875,9
100,quickSort,0.1583099365234375,10
250,quickSort,0.46896934509277344,1
250,quickSort,0.4451274871826172,2
250,quickSort,0.49996376037597656,3
250,quickSort,0.4830360412597656,4
250,quickSort,0.6690025329589844,5
250,quickSort,0.45490264892578125,6
250,quickSort,0.4439353942871094,7
250,quickSort,0.4811286926269531,8
250,quickSort,0.4763603210449219,9
250,quickSort,0.4711151123046875,10
500,quickSort,1.1599063873291016,1
500,quickSort,1.1508464813232422,2
500,quickSort,1.3170242309570312,3
500,quickSort,1.1401176452636719,4
500,quickSort,1.1019706726074219,5
500,quickSort,1.1630058288574219,6
500,quickSort,1.1479854583740234,7
500,quickSort,1.161813735961914,8
500,quickSort,1.194000244140625,9
500,quickSort,1.1599063873291016,10
750,quickSort,1.8527507781982422,1
750,quickSort,2.0818710327148438,2
750,quickSort,1.9268989562988281,3
750,quickSort,1.9469261169433594,4
750,quickSort,2.0432472229003906,5
750,quickSort,2.5179386138916016,6
750,quickSort,1.9772052764892578,7
750,quickSort,2.6009082794189453,8
750,quickSort,1.8799304962158203,9
750,quickSort,1.8391609191894531,10
1000,quickSort,2.9268264770507812,1
1000,quickSort,2.5742053985595703,2
1000,quickSort,2.443075180053711,3
1000,quickSort,2.526998519897461,4
1000,quickSort,2.486705780029297,5
1000,quickSort,2.628803253173828,6
1000,quickSort,2.6922225952148438,7
1000,quickSort,2.5169849395751953,8
1000,quickSort,2.521991729736328,9
1000,quickSort,2.606630325317383,10
1250,quickSort,4.287004470825195,1
1250,quickSort,3.5500526428222656,2
1250,quickSort,3.583192825317383,3
1250,quickSort,3.4639835357666016,4
1250,quickSort,3.3111572265625,5
1250,quickSort,3.4220218658447266,6
1250,quickSort,3.4589767456054688,7
1250,quickSort,3.738880157470703,8
1250,quickSort,3.7071704864501953,9
1250,quickSort,3.648996353149414,10
2500,quickSort,8.572101593017578,1
2500,quickSort,8.787870407104492,2
